search_term,month,search_index
snowboard course,2019-08,15
snowboard course,2019-09,19
snowboard course,2019-10,12
snowboard course,2019-11,21
snowboard course,2019-12,26
snowboard course,2020-01,31
snowboard course,2020-02,22
snowboard course,2020-03,12
snowboard course,2020-04,6
snowboard course,2020-05,7
snowboard course,2020-06,6
snowboard course,2020-07,11
snowboard course,2020-08,9
snowboard course,2020-09,11
snowboard course,2020-10,12
snowboard course,2020-11,11
snowboard course,2020-12,21
snowboard course,2021-01,14
snowboard course,2021-02,14
snowboard course,2021-03,11
snowboard course,2021-04,10
snowboard course,2021-05,6
snowboard course,2021-06,9
snowboard course,2021-07,9
snowboard course,2021-08,7
snowboard course,2021-09,11
snowboard course,2021-10,10
snowboard course,2021-11,15
snowboard course,2021-12,19
snowboard course,2022-01,34
snowboard course,2022-02,54
snowboard course,2022-03,17
snowboard course,2022-04,10
snowboard course,2022-05,8
snowboard course,2022-06,6
snowboard course,2022-07,14
snowboard course,2022-08,10
snowboard course,2022-09,15
snowboard course,2022-10,15
snowboard course,2022-11,16
snowboard course,2022-12,20
snowboard course,2023-01,29
snowboard course,2023-02,23
snowboard course,2023-03,12
snowboard course,2023-04,10
snowboard course,2023-05,7
snowboard course,2023-06,7
snowboard course,2023-07,9
snowboard course,2023-08,14
snowboard course,2023-09,15
snowboard course,2023-10,12
snowboard course,2023-11,17
snowboard course,2023-12,23
snowboard course,2024-01,33
snowboard course,2024-02,29
snowboard course,2024-03,20
snowboard course,2024-04,13
snowboard course,2024-05,9
snowboard course,2024-06,12
snowboard course,2024-07,12
snowboard course,2024-08,13
snowboard course,2024-09,13
snowboard course,2024-10,14
snowboard course,2024-11,18
snowboard course,2024-12,35
learn snowboarding,2015-01,61
learn snowboarding,2015-02,61
learn snowboarding,2015-03,24
learn snowboarding,2015-04,0
learn snowboarding,2015-05,8
learn snowboarding,2015-06,11
learn snowboarding,2015-07,14
learn snowboarding,2015-08,16
learn snowboarding,2015-09,9
learn snowboarding,2015-10,17
learn snowboarding,2015-11,31
learn snowboarding,2015-12,52
learn snowboarding,2016-01,71
learn snowboarding,2016-02,45
learn snowboarding,2016-03,24
learn snowboarding,2016-04,14
learn snowboarding,2016-05,10
learn snowboarding,2016-06,8
learn snowboarding,2016-07,9
learn snowboarding,2016-08,8
learn snowboarding,2016-09,14
learn snowboarding,2016-10,19
learn snowboarding,2016-11,30
learn snowboarding,2016-12,61
learn snowboarding,2017-01,85
learn snowboarding,2017-02,47
learn snowboarding,2017-03,18
learn snowboarding,2017-04,12
learn snowboarding,2017-05,0
learn snowboarding,2017-06,9
learn snowboarding,2017-07,8
learn snowboarding,2017-08,10
learn snowboarding,2017-09,9
learn snowboarding,2017-10,18
learn snowboarding,2017-11,31
learn snowboarding,2017-12,53
learn snowboarding,2018-01,61
learn snowboarding,2018-02,100
learn snowboarding,2018-03,33
learn snowboarding,2018-04,15
learn snowboarding,2018-05,7
learn snowboarding,2018-06,8
learn snowboarding,2018-07,12
learn snowboarding,2018-08,18
learn snowboarding,2018-09,14
learn snowboarding,2018-10,16
learn snowboarding,2018-11,25
learn snowboarding,2018-12,63
learn snowboarding,2019-01,67
learn snowboarding,2019-02,44
learn snowboarding,2019-03,25
learn snowboarding,2019-04,7
learn snowboarding,2019-05,0
learn snowboarding,2019-06,6
learn snowboarding,2019-07,11
learn snowboarding,2019-08,0
learn snowboarding,2019-09,16
learn snowboarding,2019-10,16
learn snowboarding,2019-11,27
learn snowboarding,2019-12,44
learn snowboarding,2020-01,60
learn snowboarding,2020-02,47
learn snowboarding,2020-03,15
learn snowboarding,2020-04,6
learn snowboarding,2020-05,7
learn snowboarding,2020-06,10
learn snowboarding,2020-07,10
learn snowboarding,2020-08,11
learn snowboarding,2020-09,12
learn snowboarding,2020-10,13
learn snowboarding,2020-11,23
learn snowboarding,2020-12,43
learn snowboarding,2021-01,53
learn snowboarding,2021-02,55
learn snowboarding,2021-03,25
learn snowboarding,2021-04,9
learn snowboarding,2021-05,7
learn snowboarding,2021-06,9
learn snowboarding,2021-07,7
learn snowboarding,2021-08,10
learn snowboarding,2021-09,13
learn snowboarding,2021-10,17
learn snowboarding,2021-11,31
learn snowboarding,2021-12,49
learn snowboarding,2022-01,87
learn snowboarding,2022-02,87
learn snowboarding,2022-03,26
learn snowboarding,2022-04,11
learn snowboarding,2022-05,12
learn snowboarding,2022-06,11
learn snowboarding,2022-07,12
learn snowboarding,2022-08,12
learn snowboarding,2022-09,15
learn snowboarding,2022-10,21
learn snowboarding,2022-11,34
learn snowboarding,2022-12,66
learn snowboarding,2023-01,64
learn snowboarding,2023-02,57
learn snowboarding,2023-03,31
learn snowboarding,2023-04,13
learn snowboarding,2023-05,14
learn snowboarding,2023-06,12
learn snowboarding,2023-07,10
learn snowboarding,2023-08,19
learn snowboarding,2023-09,18
learn snowboarding,2023-10,17
learn snowboarding,2023-11,33
learn snowboarding,2023-12,65
learn snowboarding,2024-01,77
learn snowboarding,2024-02,57
learn snowboarding,2024-03,31
learn snowboarding,2024-04,17
learn snowboarding,2024-05,10
learn snowboarding,2024-06,12
learn snowboarding,2024-07,12
learn snowboarding,2024-08,14
learn snowboarding,2024-09,24
learn snowboarding,2024-10,20
learn snowboarding,2024-11,38
learn snowboarding,2024-12,91
snowboard school,2015-01,85
snowboard school,2015-02,72
snowboard school,2015-03,43
snowboard school,2015-04,21
snowboard school,2015-05,15
snowboard school,2015-06,12
snowboard school,2015-07,13
snowboard school,2015-08,22
snowboard school,2015-09,25
snowboard school,2015-10,31
snowboard school,2015-11,48
snowboard school,2015-12,60
snowboard school,2016-01,81
snowboard school,2016-02,67
snowboard school,2016-03,34
snowboard school,2016-04,15
snowboard school,2016-05,12
snowboard school,2016-06,12
snowboard school,2016-07,14
snowboard school,2016-08,17
snowboard school,2016-09,24
snowboard school,2016-10,30
snowboard school,2016-11,43
snowboard school,2016-12,67
snowboard school,2017-01,74
snowboard school,2017-02,58
snowboard school,2017-03,34
snowboard school,2017-04,17
snowboard school,2017-05,10
snowboard school,2017-06,11
snowboard school,2017-07,15
snowboard school,2017-08,17
snowboard school,2017-09,28
snowboard school,2017-10,34
snowboard school,2017-11,46
snowboard school,2017-12,63
snowboard school,2018-01,66
snowboard school,2018-02,100
snowboard school,2018-03,44
snowboard school,2018-04,18
snowboard school,2018-05,18
snowboard school,2018-06,12
snowboard school,2018-07,18
snowboard school,2018-08,21
snowboard school,2018-09,27
snowboard school,2018-10,26
snowboard school,2018-11,37
snowboard school,2018-12,52
snowboard school,2019-01,62
snowboard school,2019-02,60
snowboard school,2019-03,36
snowboard school,2019-04,19
snowboard school,2019-05,16
snowboard school,2019-06,15
snowboard school,2019-07,16
snowboard school,2019-08,22
snowboard school,2019-09,25
snowboard school,2019-10,27
snowboard school,2019-11,42
snowboard school,2019-12,65
snowboard school,2020-01,64
snowboard school,2020-02,53
snowboard school,2020-03,21
snowboard school,2020-04,9
snowboard school,2020-05,9
snowboard school,2020-06,11
snowboard school,2020-07,8
snowboard school,2020-08,11
snowboard school,2020-09,17
snowboard school,2020-10,16
snowboard school,2020-11,26
snowboard school,2020-12,37
snowboard school,2021-01,41
snowboard school,2021-02,35
snowboard school,2021-03,20
snowboard school,2021-04,11
snowboard school,2021-05,10
snowboard school,2021-06,7
snowboard school,2021-07,8
snowboard school,2021-08,10
snowboard school,2021-09,14
snowboard school,2021-10,21
snowboard school,2021-11,33
snowboard school,2021-12,49
snowboard school,2022-01,63
snowboard school,2022-02,74
snowboard school,2022-03,29
snowboard school,2022-04,15
snowboard school,2022-05,10
snowboard school,2022-06,12
snowboard school,2022-07,11
snowboard school,2022-08,17
snowboard school,2022-09,17
snowboard school,2022-10,28
snowboard school,2022-11,37
snowboard school,2022-12,64
snowboard school,2023-01,65
snowboard school,2023-02,58
snowboard school,2023-03,33
snowboard school,2023-04,16
snowboard school,2023-05,9
snowboard school,2023-06,8
snowboard school,2023-07,11
snowboard school,2023-08,19
snowboard school,2023-09,26
snowboard school,2023-10,28
snowboard school,2023-11,40
snowboard school,2023-12,56
snowboard school,2024-01,74
snowboard school,2024-02,58
snowboard school,2024-03,31
snowboard school,2024-04,18
snowboard school,2024-05,12
snowboard school,2024-06,13
snowboard school,2024-07,12
snowboard school,2024-08,18
snowboard school,2024-09,21
snowboard school,2024-10,28
snowboard school,2024-11,42
snowboard school,2024-12,80
snowboard instructor,2015-01,92
snowboard instructor,2015-02,66
snowboard instructor,2015-03,50
snowboard instructor,2015-04,41
snowboard instructor,2015-05,26
snowboard instructor,2015-06,33
snowboard instructor,2015-07,47
snowboard instructor,2015-08,49
snowboard instructor,2015-09,44
snowboard instructor,2015-10,86
snowboard instructor,2015-11,58
snowboard instructor,2015-12,65
snowboard instructor,2016-01,100
snowboard instructor,2016-02,94
snowboard instructor,2016-03,71
snowboard instructor,2016-04,61
snowboard instructor,2016-05,46
snowboard instructor,2016-06,55
snowboard instructor,2016-07,52
snowboard instructor,2016-08,53
snowboard instructor,2016-09,62
snowboard instructor,2016-10,51
snowboard instructor,2016-11,54
snowboard instructor,2016-12,74
snowboard instructor,2017-01,78
snowboard instructor,2017-02,59
snowboard instructor,2017-03,62
snowboard instructor,2017-04,36
snowboard instructor,2017-05,33
snowboard instructor,2017-06,34
snowboard instructor,2017-07,32
snowboard instructor,2017-08,45
snowboard instructor,2017-09,42
snowboard instructor,2017-10,60
snowboard instructor,2017-11,57
snowboard instructor,2017-12,59
snowboard instructor,2018-01,73
snowboard instructor,2018-02,74
snowboard instructor,2018-03,54
snowboard instructor,2018-04,27
snowboard instructor,2018-05,23
snowboard instructor,2018-06,30
snowboard instructor,2018-07,44
snowboard instructor,2018-08,50
snowboard instructor,2018-09,52
snowboard instructor,2018-10,47
snowboard instructor,2018-11,50
snowboard instructor,2018-12,65
snowboard instructor,2019-01,80
snowboard instructor,2019-02,59
snowboard instructor,2019-03,43
snowboard instructor,2019-04,36
snowboard instructor,2019-05,33
snowboard instructor,2019-06,42
snowboard instructor,2019-07,44
snowboard instructor,2019-08,51
snowboard instructor,2019-09,48
snowboard instructor,2019-10,41
snowboard instructor,2019-11,43
snowboard instructor,2019-12,51
snowboard instructor,2020-01,66
snowboard instructor,2020-02,49
snowboard instructor,2020-03,33
snowboard instructor,2020-04,18
snowboard instructor,2020-05,13
snowboard instructor,2020-06,23
snowboard instructor,2020-07,27
snowboard instructor,2020-08,29
snowboard instructor,2020-09,27
snowboard instructor,2020-10,24
snowboard instructor,2020-11,31
snowboard instructor,2020-12,39
snowboard instructor,2021-01,46
snowboard instructor,2021-02,36
snowboard instructor,2021-03,28
snowboard instructor,2021-04,17
snowboard instructor,2021-05,13
snowboard instructor,2021-06,20
snowboard instructor,2021-07,19
snowboard instructor,2021-08,23
snowboard instructor,2021-09,30
snowboard instructor,2021-10,23
snowboard instructor,2021-11,35
snowboard instructor,2021-12,44
snowboard instructor,2022-01,52
snowboard instructor,2022-02,61
snowboard instructor,2022-03,36
snowboard instructor,2022-04,29
snowboard instructor,2022-05,23
snowboard instructor,2022-06,19
snowboard instructor,2022-07,23
snowboard instructor,2022-08,26
snowboard instructor,2022-09,34
snowboard instructor,2022-10,28
snowboard instructor,2022-11,29
snowboard instructor,2022-12,46
snowboard instructor,2023-01,69
snowboard instructor,2023-02,55
snowboard instructor,2023-03,39
snowboard instructor,2023-04,18
snowboard instructor,2023-05,24
snowboard instructor,2023-06,23
snowboard instructor,2023-07,31
snowboard instructor,2023-08,34
snowboard instructor,2023-09,39
snowboard instructor,2023-10,31
snowboard instructor,2023-11,42
snowboard instructor,2023-12,52
snowboard instructor,2024-01,65
snowboard instructor,2024-02,54
snowboard instructor,2024-03,42
snowboard instructor,2024-04,35
snowboard instructor,2024-05,21
snowboard instructor,2024-06,29
snowboard instructor,2024-07,23
snowboard instructor,2024-08,31
snowboard instructor,2024-09,33
snowboard instructor,2024-10,34
snowboard instructor,2024-11,46
snowboard instructor,2024-12,68
snowboard camp,2015-01,88
snowboard camp,2015-02,71
snowboard camp,2015-03,58
snowboard camp,2015-04,40
snowboard camp,2015-05,28
snowboard camp,2015-06,26
snowboard camp,2015-07,35
snowboard camp,2015-08,30
snowboard camp,2015-09,31
snowboard camp,2015-10,34
snowboard camp,2015-11,45
snowboard camp,2015-12,65
snowboard camp,2016-01,80
snowboard camp,2016-02,72
snowboard camp,2016-03,46
snowboard camp,2016-04,30
snowboard camp,2016-05,27
snowboard camp,2016-06,34
snowboard camp,2016-07,28
snowboard camp,2016-08,28
snowboard camp,2016-09,28
snowboard camp,2016-10,31
snowboard camp,2016-11,52
snowboard camp,2016-12,83
snowboard camp,2017-01,87
snowboard camp,2017-02,68
snowboard camp,2017-03,49
snowboard camp,2017-04,36
snowboard camp,2017-05,21
snowboard camp,2017-06,31
snowboard camp,2017-07,37
snowboard camp,2017-08,30
snowboard camp,2017-09,28
snowboard camp,2017-10,42
snowboard camp,2017-11,58
snowboard camp,2017-12,73
snowboard camp,2018-01,93
snowboard camp,2018-02,100
snowboard camp,2018-03,61
snowboard camp,2018-04,38
snowboard camp,2018-05,29
snowboard camp,2018-06,32
snowboard camp,2018-07,28
snowboard camp,2018-08,30
snowboard camp,2018-09,41
snowboard camp,2018-10,32
snowboard camp,2018-11,52
snowboard camp,2018-12,68
snowboard camp,2019-01,85
snowboard camp,2019-02,75
snowboard camp,2019-03,59
snowboard camp,2019-04,27
snowboard camp,2019-05,28
snowboard camp,2019-06,40
snowboard camp,2019-07,28
snowboard camp,2019-08,28
snowboard camp,2019-09,27
snowboard camp,2019-10,33
snowboard camp,2019-11,48
snowboard camp,2019-12,69
snowboard camp,2020-01,66
snowboard camp,2020-02,53
snowboard camp,2020-03,31
snowboard camp,2020-04,17
snowboard camp,2020-05,15
snowboard camp,2020-06,17
snowboard camp,2020-07,22
snowboard camp,2020-08,21
snowboard camp,2020-09,19
snowboard camp,2020-10,20
snowboard camp,2020-11,27
snowboard camp,2020-12,40
snowboard camp,2021-01,54
snowboard camp,2021-02,40
snowboard camp,2021-03,24
snowboard camp,2021-04,10
snowboard camp,2021-05,17
snowboard camp,2021-06,12
